Business_ID,Business_Name,Category,Area,Rating,Reviews,Price_Range,Delivery_Time_Minutes,Monthly_Online_Orders,Date_Added,Monthly_Customers,Avg_Order_Value,Monthly_Sales,Delivery_Rating,Is_Active,Staff_Count
BIZ3269,Durga Bakery,Grocery,Magarpatta,3.2,70,High,,,02-12-2023,9160,185,0,,No,10
BIZ3270,Durga Auto Repair,Cafe,Viman Nagar,3.2,306,Low,,1261,29-01-2024,8857,764,963404,,No,6
BIZ3271,ChaiVilla Cafe,Auto Repair,Kharadi,2.7,1448,High,,,25-04-2023,7191,497,0,,No,21
BIZ3272,Kalyani Salon,Electronics,Shivaji Nagar,4.2,891,Low,28,1994,17-04-2023,3145,184,366896,3.9,No,20
BIZ3273,Tandoor Trails Bakery,Electronics,Koregaon Park,4.8,716,Medium,,98,22-09-2023,3748,242,23716,,Yes,23
BIZ3274,Kalyani Grocery,Auto Repair,Hinjewadi,4.4,175,Medium,,1350,04-02-2023,4207,172,232200,,Yes,10
BIZ3275,BakersPoint Salon,Bakery,Bibwewadi,5,1343,High,,,06-04-2024,4068,606,0,,Yes,3
BIZ3276,Durga Auto Repair,Grocery,Aundh,2.6,644,Low,,1128,30-04-2024,3076,731,824568,,No,3
BIZ3277,FixIt Salon,Bakery,Magarpatta,4.2,1109,Medium,48,483,24-12-2023,4496,558,269514,3,Yes,23
BIZ3278,BakersPoint Electronics,Clothing,Hadapsar,3.1,1046,High,,,03-05-2024,7136,469,0,,No,11
BIZ3279,GlowUp Electronics,Salon,Camp,4.5,292,Medium,,,14-04-2024,4108,623,0,,No,9
BIZ3280,SmartBuy Salon,Restaurant,Koregaon Park,4.6,1486,High,45,,07-12-2024,120,787,0,2.6,Yes,21
BIZ3281,SmartBuy Salon,Electronics,Magarpatta,3.4,1100,High,,327,31-03-2023,2750,461,150747,,No,22
BIZ3282,FreshMart Clothing,Cafe,Aundh,3.5,1430,Medium,,512,28-05-2024,4499,316,161792,,Yes,10
BIZ3283,Durga Bakery,Restaurant,Magarpatta,3.8,647,High,,,11-05-2023,9797,610,0,,No,4
BIZ3284,GlowUp Electronics,Grocery,Yerwada,3.9,195,Medium,,,16-03-2023,279,407,0,,No,14
BIZ3285,Tandoor Trails Restaurant,Grocery,Deccan,4.8,1241,Low,,,26-01-2023,9248,322,0,,Yes,7
BIZ3286,Kalyani Auto Repair,Electronics,Kothrud,3.8,974,Medium,34,1139,15-11-2024,2266,349,397511,4.6,Yes,12
BIZ3287,FixIt Restaurant,Grocery,Shivaji Nagar,2.7,1497,Low,,,30-06-2024,8044,480,0,,No,2
BIZ3288,Tandoor Trails Clothing,Cafe,Sinhagad Road,3.9,196,High,,1844,21-04-2024,7864,699,1288956,,No,21
BIZ3289,BakersPoint Cafe,Electronics,Hinjewadi,3,881,Medium,57,1642,18-09-2023,3545,411,674862,3.3,No,13
BIZ3290,GlowUp Salon,Restaurant,Hadapsar,4.9,1069,High,,1571,11-03-2024,268,788,1237948,,Yes,12
BIZ3291,FixIt Cafe,Salon,Yerwada,4.2,965,Low,,695,18-01-2024,1813,209,145255,,No,17
BIZ3292,FixIt Electronics,Clothing,Bibwewadi,2.9,276,Medium,42,,07-11-2024,6554,542,0,4.7,Yes,22
BIZ3293,SpiceHub Clothing,Clothing,Baner,3.4,1046,High,,,22-03-2023,6118,487,0,,No,16
BIZ3294,SmartBuy Electronics,Auto Repair,Bibwewadi,4,348,High,,1052,22-09-2024,149,394,414488,,No,8
BIZ3295,FixIt Electronics,Auto Repair,Kharadi,4.8,1173,High,24,1387,19-04-2024,3060,626,868262,2.7,No,12
BIZ3296,BakersPoint Clothing,Cafe,Deccan,3.8,500,High,,753,23-07-2024,6544,212,159636,,Yes,12
BIZ3297,BakersPoint Salon,Bakery,Deccan,3.2,477,Low,,314,03-05-2024,6466,391,122774,,No,14
BIZ3298,FreshMart Bakery,Grocery,Aundh,4.8,731,High,21,,24-06-2024,492,528,0,4.7,No,3
BIZ3299,SmartBuy Salon,Clothing,Baner,4.7,773,Medium,44,1114,08-08-2024,4270,280,311920,4.1,No,14
BIZ3300,FreshMart Bakery,Bakery,Yerwada,4.8,102,Medium,,,10-09-2023,8785,714,0,,No,13
BIZ3301,GlowUp Bakery,Bakery,Swargate,4.6,1293,Low,,1528,18-03-2023,7006,200,305600,,No,13
BIZ3302,SmartBuy Restaurant,Grocery,Pashan,3.8,1044,High,41,,26-04-2023,8339,296,0,2.9,Yes,11
BIZ3303,FixIt Bakery,Cafe,Sinhagad Road,3.8,568,Low,,,08-07-2023,8586,414,0,,Yes,7
BIZ3304,GlowUp Electronics,Clothing,Shivaji Nagar,4.1,81,High,22,704,16-09-2024,8517,313,220352,3.2,Yes,14
BIZ3305,SpiceHub Grocery,Grocery,Hadapsar,4.9,277,Medium,49,,25-07-2024,3779,469,0,2.7,No,6
BIZ3306,FreshMart Salon,Salon,Yerwada,4.2,391,High,,1718,27-09-2024,8877,308,529144,,No,22
BIZ3307,FreshMart Electronics,Bakery,Shivaji Nagar,4.8,1268,Medium,,1837,27-10-2024,1336,730,1341010,,No,20
BIZ3308,ChaiVilla Cafe,Grocery,Karve Nagar,3.3,1105,High,45,,08-04-2023,3978,772,0,4.3,Yes,17
BIZ3309,BakersPoint Grocery,Bakery,Wakad,5,1123,Medium,,,04-11-2023,8200,289,0,,Yes,16
BIZ3310,SmartBuy Grocery,Grocery,Swargate,3.4,203,High,34,,05-02-2023,5352,513,0,2.7,No,2
BIZ3311,ChaiVilla Bakery,Salon,Deccan,3.2,1480,Medium,40,1622,28-04-2024,7529,471,763962,2.2,No,6
BIZ3312,Tandoor Trails Grocery,Clothing,Yerwada,3.7,1187,High,30,1473,30-01-2023,6435,497,732081,2.1,Yes,25
BIZ3313,FixIt Restaurant,Electronics,Shivaji Nagar,4.9,911,Low,24,1444,11-04-2024,2833,613,885172,4.1,Yes,15
BIZ3314,GlowUp Electronics,Restaurant,Deccan,4.2,1308,Medium,,,19-09-2023,3414,253,0,,No,11
BIZ3315,FixIt Grocery,Electronics,Deccan,3,863,High,22,1881,28-11-2023,6278,343,645183,2.3,No,21
BIZ3316,SpiceHub Electronics,Cafe,Aundh,4.3,63,Medium,,,27-08-2023,5836,192,0,,Yes,15
BIZ3317,GlowUp Grocery,Grocery,Sinhagad Road,3.8,499,Medium,,929,28-04-2023,9062,622,577838,,No,24
BIZ3318,FreshMart Clothing,Cafe,Shivaji Nagar,4,674,High,,1405,13-05-2024,3219,645,906225,,Yes,4
BIZ3319,Kalyani Restaurant,Electronics,Koregaon Park,4.9,1366,Medium,50,,29-02-2024,6766,662,0,3.2,No,9
BIZ3320,Durga Salon,Salon,Hinjewadi,3.1,671,Low,35,1478,13-05-2023,8822,374,552772,2.3,Yes,11
BIZ3321,BakersPoint Clothing,Restaurant,Yerwada,3.2,1351,High,26,420,01-10-2023,7635,471,197820,3.9,No,15
BIZ3322,ChaiVilla Grocery,Auto Repair,Kothrud,3.5,329,Low,56,1557,24-02-2024,796,703,1094571,2.9,No,21
BIZ3323,Durga Electronics,Auto Repair,Yerwada,3.9,960,High,30,,23-11-2023,4659,645,0,2.5,Yes,12
BIZ3324,Kalyani Restaurant,Auto Repair,Hinjewadi,4.5,763,Low,,,06-10-2023,4146,309,0,,Yes,25
BIZ3325,SpiceHub Restaurant,Electronics,Wakad,3.9,616,Low,39,,30-06-2024,4161,221,0,2.1,No,19
BIZ3326,SmartBuy Clothing,Electronics,Yerwada,3.1,1297,High,23,1576,30-09-2023,4736,646,1018096,2.1,No,24
BIZ3327,SmartBuy Clothing,Auto Repair,Sinhagad Road,4,1161,High,,1998,11-02-2024,9222,562,1122876,,Yes,2
BIZ3328,ChaiVilla Grocery,Auto Repair,Koregaon Park,3.5,698,High,,869,09-01-2023,2570,250,217250,,No,4
BIZ3329,FreshMart Restaurant,Cafe,Koregaon Park,3.3,553,High,56,1074,18-04-2024,6071,319,342606,3.4,No,12
BIZ3330,Kalyani Restaurant,Salon,Aundh,4.7,184,Low,,196,19-09-2024,9125,493,96628,,No,11
BIZ3331,BakersPoint Electronics,Salon,Shivaji Nagar,3.2,1093,High,44,,04-08-2023,422,510,0,4.1,Yes,4
BIZ3332,FreshMart Auto Repair,Salon,Aundh,3.7,516,Low,47,640,13-07-2024,2089,739,472960,3.2,No,24
BIZ3333,Tandoor Trails Salon,Bakery,Aundh,3.4,803,Low,,,27-10-2024,2453,282,0,,No,14
BIZ3334,FixIt Clothing,Clothing,Nigdi,4.8,1218,Low,39,1687,09-10-2023,8110,399,673113,2.8,No,3
BIZ3335,BakersPoint Restaurant,Restaurant,Nigdi,4.9,286,Low,36,,28-09-2024,3155,278,0,4.9,No,20
BIZ3336,FreshMart Bakery,Clothing,Kothrud,3.2,1053,High,29,911,27-05-2023,6950,371,337981,3.2,No,16
BIZ3337,Tandoor Trails Restaurant,Salon,Swargate,4.6,1472,Low,52,,12-11-2024,4782,387,0,4.7,No,22
BIZ3338,Kalyani Electronics,Salon,Deccan,5,956,Low,,1349,22-06-2024,8223,574,774326,,No,8
BIZ3339,ChaiVilla Electronics,Clothing,Yerwada,3.8,828,Low,50,667,14-08-2024,524,307,204769,2.5,Yes,8
BIZ3340,BakersPoint Clothing,Clothing,Karve Nagar,2.9,915,Medium,45,,22-12-2024,4823,733,0,4.9,No,12
BIZ3341,Tandoor Trails Auto Repair,Grocery,Camp,4.2,564,High,54,,30-04-2024,4306,441,0,2.3,Yes,23
BIZ3342,GlowUp Restaurant,Grocery,Aundh,4.2,637,High,,,14-07-2023,7941,242,0,,Yes,16
BIZ3343,Durga Restaurant,Salon,Aundh,4,1050,High,22,,14-03-2024,949,735,0,3.7,No,25
BIZ3344,Tandoor Trails Auto Repair,Salon,Shivaji Nagar,2.7,398,High,28,,22-07-2024,2977,209,0,4.4,Yes,19
BIZ3345,GlowUp Bakery,Salon,Baner,3.9,381,Low,,816,14-10-2024,3960,598,487968,,Yes,7
BIZ3346,Tandoor Trails Clothing,Electronics,Hinjewadi,4.9,236,Low,36,302,31-01-2023,7456,768,231936,3.3,No,11
BIZ3347,FreshMart Electronics,Grocery,Camp,4.2,666,Low,22,,20-09-2024,1488,611,0,2.9,Yes,3
BIZ3348,FixIt Clothing,Clothing,Viman Nagar,3.9,340,Medium,,,01-09-2024,232,536,0,,Yes,7
BIZ3349,FreshMart Grocery,Electronics,Camp,4.2,543,High,,1917,10-09-2023,3795,305,584685,,Yes,11
BIZ3350,BakersPoint Salon,Electronics,Camp,4.9,478,Medium,,267,01-04-2024,188,260,69420,,No,6
BIZ3351,ChaiVilla Restaurant,Auto Repair,Viman Nagar,4.7,933,High,,1517,03-04-2024,8852,374,567358,,No,22
BIZ3352,BakersPoint Grocery,Electronics,Baner,2.7,728,Low,50,,14-04-2023,7163,344,0,2.8,Yes,14
BIZ3353,ChaiVilla Salon,Auto Repair,Yerwada,4,1001,High,27,54,19-10-2023,4374,255,13770,4.2,Yes,24
BIZ3354,Kalyani Restaurant,Auto Repair,Magarpatta,4.4,1191,Low,36,,27-05-2023,9462,471,0,4.8,Yes,16
BIZ3355,Kalyani Auto Repair,Clothing,Nigdi,3.8,911,Low,,1320,29-08-2024,1131,170,224400,,Yes,7
BIZ3356,GlowUp Auto Repair,Auto Repair,Wakad,4.8,843,High,,,03-01-2023,5227,169,0,,No,3
BIZ3357,SpiceHub Clothing,Grocery,Aundh,3.5,910,Medium,,,08-01-2024,4388,543,0,,Yes,12
BIZ3358,Kalyani Bakery,Grocery,Wakad,3.5,1174,High,33,,04-12-2024,2251,397,0,3,No,12
BIZ3359,GlowUp Electronics,Restaurant,Kothrud,4.9,1240,Low,42,1796,04-06-2024,2930,317,569332,3.1,No,21
BIZ3360,SpiceHub Clothing,Restaurant,Shivaji Nagar,4.9,878,Medium,,1490,20-04-2023,4425,642,956580,,Yes,16
BIZ3361,ChaiVilla Clothing,Electronics,Kothrud,4.8,1175,Medium,,,21-06-2024,9268,710,0,,No,7
BIZ3362,GlowUp Restaurant,Clothing,Aundh,3.1,142,Medium,,,16-01-2024,1264,365,0,,No,11
BIZ3363,SpiceHub Electronics,Salon,Hadapsar,2.6,515,Medium,,1884,12-07-2024,1263,485,913740,,Yes,19
BIZ3364,ChaiVilla Grocery,Clothing,Nigdi,4.9,791,Low,39,,30-10-2023,4193,494,0,3.9,No,25
BIZ3365,Durga Bakery,Cafe,Baner,3.6,814,Low,52,,05-10-2023,1784,187,0,3.8,No,23
BIZ3366,Durga Restaurant,Auto Repair,Hinjewadi,4.1,602,High,,,18-07-2023,9159,776,0,,Yes,18
BIZ3367,SpiceHub Restaurant,Electronics,Karve Nagar,4.7,946,Low,58,826,01-10-2023,3204,224,185024,2.4,No,12
BIZ3368,SmartBuy Grocery,Electronics,Koregaon Park,3.5,895,Low,29,1518,25-06-2024,5491,337,511566,2.7,Yes,11
BIZ3369,GlowUp Cafe,Grocery,Karve Nagar,3.4,270,High,51,,19-09-2023,4477,698,0,4.8,Yes,6
BIZ3370,BakersPoint Salon,Auto Repair,Kharadi,3,1116,Low,60,999,31-12-2024,1977,471,470529,3.5,Yes,19
BIZ3371,GlowUp Electronics,Electronics,Kothrud,4.3,1234,Medium,49,1221,05-03-2024,8713,198,241758,2.2,No,11
BIZ3372,SmartBuy Restaurant,Auto Repair,Shivaji Nagar,4.1,1193,Low,22,1331,19-03-2024,9389,423,563013,4.8,Yes,25
BIZ3373,FreshMart Restaurant,Cafe,Sinhagad Road,4.5,66,High,22,,19-07-2024,7941,635,0,4.3,No,14
BIZ3374,Durga Restaurant,Auto Repair,Swargate,3.5,997,Low,26,,28-09-2023,9402,236,0,3.6,No,3
BIZ3375,SpiceHub Electronics,Bakery,Shivaji Nagar,4.5,873,High,,,21-05-2024,6159,286,0,,No,21
BIZ3376,FixIt Cafe,Grocery,Kothrud,3,1154,Low,,,28-07-2023,4944,716,0,,No,7
BIZ3377,SmartBuy Restaurant,Clothing,Shivaji Nagar,4.5,744,High,32,613,03-03-2024,8716,245,150185,2.7,No,21
BIZ3378,Kalyani Grocery,Cafe,Wakad,4,127,High,,,26-06-2024,9879,604,0,,Yes,19
BIZ3379,BakersPoint Salon,Cafe,Viman Nagar,4,933,Low,,,16-12-2024,6650,559,0,,Yes,21
BIZ3380,GlowUp Salon,Auto Repair,Bibwewadi,2.9,546,Low,52,1766,23-08-2024,9822,615,1086090,2.2,No,22
BIZ3381,Kalyani Electronics,Clothing,Baner,4.6,739,Low,,,10-02-2024,3250,672,0,,No,2
BIZ3382,FixIt Clothing,Grocery,Hinjewadi,2.5,38,Medium,27,,04-02-2024,645,383,0,3.5,Yes,25
BIZ3383,Durga Restaurant,Grocery,Shivaji Nagar,4.2,142,High,26,1130,13-11-2023,1367,629,710770,2,No,11
BIZ3384,ChaiVilla Electronics,Restaurant,Aundh,4.8,1344,Medium,45,,06-08-2023,908,564,0,2.3,No,12
BIZ3385,FreshMart Auto Repair,Clothing,Pashan,4,961,Low,59,,15-08-2024,196,223,0,4.6,No,6
BIZ3386,SpiceHub Bakery,Cafe,Sinhagad Road,4.6,963,High,27,,12-10-2023,648,285,0,2.7,No,17
BIZ3387,FreshMart Salon,Grocery,Nigdi,4.7,545,High,55,,22-01-2024,5658,668,0,3.3,No,25
BIZ3388,BakersPoint Clothing,Salon,Bibwewadi,3.4,1131,High,23,,29-09-2023,3884,243,0,4.2,Yes,23
BIZ3389,Kalyani Cafe,Grocery,Nigdi,4.4,1297,High,,518,30-12-2024,4277,785,406630,,Yes,12
BIZ3390,ChaiVilla Restaurant,Clothing,Baner,4.8,827,Medium,,637,20-06-2024,3687,745,474565,,Yes,2
BIZ3391,ChaiVilla Clothing,Cafe,Sinhagad Road,4.3,136,High,,161,30-06-2023,3864,278,44758,,Yes,16
BIZ3392,SpiceHub Restaurant,Cafe,Hadapsar,4.2,1143,Low,42,,07-06-2024,9563,626,0,4.5,No,21
BIZ3393,ChaiVilla Auto Repair,Salon,Karve Nagar,4,708,Low,31,,17-04-2024,8444,349,0,4.2,No,12
BIZ3394,Durga Electronics,Salon,Yerwada,3.3,278,Medium,,,31-03-2024,5022,211,0,,Yes,13
BIZ3395,BakersPoint Auto Repair,Bakery,Koregaon Park,4.9,575,Medium,,,17-10-2024,5388,317,0,,No,20
BIZ3396,BakersPoint Bakery,Restaurant,Camp,4.1,298,Low,,,19-02-2023,651,673,0,,Yes,6
BIZ3397,Tandoor Trails Cafe,Salon,Deccan,3.9,1121,High,21,,20-03-2024,5186,509,0,4.4,No,24
BIZ3398,BakersPoint Cafe,Bakery,Wakad,4,1165,Medium,,,14-06-2024,9582,724,0,,No,20
BIZ3399,SmartBuy Bakery,Clothing,Swargate,3.6,814,High,,,12-07-2024,8486,403,0,,No,18
BIZ3400,Tandoor Trails Grocery,Grocery,Pashan,4.9,591,Low,29,760,06-02-2024,7528,653,496280,4.8,No,12
BIZ3401,Tandoor Trails Salon,Salon,Swargate,2.9,978,Low,46,604,19-06-2023,3418,188,113552,4.4,Yes,6
BIZ3402,FreshMart Clothing,Cafe,Bibwewadi,4.9,802,Low,50,147,03-07-2023,1685,437,64239,2.5,Yes,4
BIZ3403,BakersPoint Restaurant,Auto Repair,Koregaon Park,4.4,1130,Medium,,54,02-12-2024,1862,236,12744,,No,8
BIZ3404,ChaiVilla Clothing,Clothing,Hadapsar,3.5,697,Medium,,,13-06-2023,7797,700,0,,No,23
BIZ3405,FixIt Restaurant,Auto Repair,Kharadi,4.6,547,High,,1140,12-08-2023,6086,334,380760,,Yes,3
BIZ3406,Durga Electronics,Salon,Kharadi,4.1,1376,Low,,884,06-12-2024,1881,779,688636,,No,10
BIZ3407,BakersPoint Salon,Bakery,Magarpatta,4.4,416,Low,,392,29-09-2024,9588,385,150920,,No,7
BIZ3408,FreshMart Auto Repair,Cafe,Hadapsar,3.3,1457,Medium,33,,23-03-2024,5688,778,0,4.4,Yes,17
BIZ3409,SpiceHub Auto Repair,Salon,Hinjewadi,4,39,Medium,35,,03-04-2023,9347,238,0,2.9,No,3
BIZ3410,Tandoor Trails Auto Repair,Clothing,Swargate,4.3,685,High,35,539,25-02-2023,169,537,289443,3.2,Yes,4
BIZ3411,GlowUp Clothing,Electronics,Aundh,4.6,293,High,,668,02-11-2023,2907,383,255844,,Yes,8
BIZ3412,ChaiVilla Clothing,Clothing,Aundh,3,1032,Medium,,788,01-05-2024,5618,727,572876,,Yes,23
BIZ3413,GlowUp Salon,Cafe,Kothrud,4.5,20,Low,43,,25-04-2024,8731,227,0,3.2,Yes,21
BIZ3414,SpiceHub Salon,Cafe,Hadapsar,3.4,881,Medium,,,02-10-2023,3011,682,0,,No,12
BIZ3415,SpiceHub Grocery,Cafe,Hinjewadi,4.2,616,Medium,58,,15-10-2023,3775,465,0,3.2,Yes,20
BIZ3416,GlowUp Bakery,Salon,Magarpatta,2.6,1171,High,57,1536,19-10-2024,9683,454,697344,5,No,4
BIZ3417,FreshMart Auto Repair,Clothing,Swargate,4.2,26,High,32,,28-03-2024,1048,375,0,3.7,Yes,4
BIZ3418,Durga Bakery,Clothing,Viman Nagar,3.3,345,Medium,33,62,31-03-2024,4370,227,14074,4.6,Yes,16
BIZ3419,FixIt Restaurant,Bakery,Viman Nagar,4.3,1174,Low,,,02-11-2024,6558,409,0,,Yes,8
BIZ3420,FixIt Auto Repair,Bakery,Magarpatta,5,71,High,30,356,20-06-2023,8482,601,213956,4,Yes,14
BIZ3421,SmartBuy Salon,Restaurant,Nigdi,3.6,1287,High,22,,04-09-2023,5711,260,0,2.4,Yes,7
BIZ3422,Tandoor Trails Cafe,Auto Repair,Wakad,2.8,772,Low,,725,27-03-2024,8556,441,319725,,No,14
BIZ3423,ChaiVilla Electronics,Electronics,Sinhagad Road,3.2,468,Low,33,158,17-03-2024,305,508,80264,4.3,No,15
BIZ3424,BakersPoint Clothing,Bakery,Baner,3.1,593,Medium,30,,02-10-2024,2344,396,0,4.8,No,17
BIZ3425,FixIt Electronics,Bakery,Nigdi,4.3,1457,Low,21,,15-02-2023,9311,522,0,4,No,13
BIZ3426,ChaiVilla Clothing,Restaurant,Bibwewadi,3.1,1394,Medium,21,,08-12-2023,8861,221,0,3.6,Yes,23
BIZ3427,FreshMart Clothing,Clothing,Kothrud,3.9,454,High,,,17-05-2023,2383,335,0,,Yes,12
BIZ3428,Durga Salon,Grocery,Kharadi,4.4,1190,Low,26,,28-04-2023,9644,453,0,4.8,No,5
BIZ3429,Tandoor Trails Cafe,Clothing,Sinhagad Road,3.2,883,Low,,,01-07-2024,1389,359,0,,Yes,7
BIZ3430,FixIt Auto Repair,Auto Repair,Shivaji Nagar,4.7,991,Medium,,1392,10-09-2023,2380,529,736368,,Yes,17
BIZ3431,Kalyani Restaurant,Auto Repair,Sinhagad Road,4.5,1457,Low,30,,13-02-2023,734,588,0,3.5,Yes,19
BIZ3432,Tandoor Trails Salon,Bakery,Hadapsar,4.2,621,High,,,06-01-2024,4980,287,0,,Yes,16
BIZ3433,FixIt Bakery,Grocery,Viman Nagar,3.7,784,High,59,1338,17-06-2024,3035,452,604776,2.8,Yes,7
BIZ3434,BakersPoint Electronics,Electronics,Viman Nagar,4.7,1124,High,23,,10-09-2024,4624,180,0,4.2,Yes,18
BIZ3435,Kalyani Salon,Bakery,Pashan,4.2,893,Low,32,917,14-08-2024,6397,542,497014,2.6,Yes,4
BIZ3436,Durga Cafe,Clothing,Swargate,3.9,147,Medium,,1502,11-10-2023,8151,576,865152,,No,8
BIZ3437,SmartBuy Electronics,Grocery,Shivaji Nagar,3.6,607,Low,59,1932,02-08-2024,679,698,1348536,5,No,25
BIZ3438,Durga Bakery,Auto Repair,Deccan,4.9,329,High,,,11-12-2023,8630,411,0,,No,22
BIZ3439,SpiceHub Auto Repair,Cafe,Wakad,3.1,318,Low,,,07-07-2024,6200,354,0,,No,10
BIZ3440,FixIt Cafe,Grocery,Kharadi,4.7,62,Medium,44,,19-05-2023,6298,704,0,4.8,Yes,19
BIZ3441,SmartBuy Clothing,Salon,Kharadi,4.1,1089,Medium,,,30-09-2023,2173,258,0,,No,5
BIZ3442,SpiceHub Cafe,Restaurant,Hinjewadi,3.8,993,High,34,,02-05-2023,2264,578,0,3.8,Yes,18
BIZ3443,SpiceHub Clothing,Restaurant,Hadapsar,3.8,1123,Medium,31,518,19-03-2024,9461,562,291116,5,No,8
BIZ3444,Tandoor Trails Restaurant,Clothing,Hadapsar,4.4,906,Low,,,04-06-2023,2210,504,0,,Yes,5
BIZ3445,Kalyani Cafe,Electronics,Viman Nagar,4.4,1133,High,,998,28-02-2023,2274,455,454090,,Yes,11
BIZ3446,GlowUp Auto Repair,Grocery,Sinhagad Road,3.9,1200,High,,,05-07-2023,8859,469,0,,No,11
BIZ3447,BakersPoint Auto Repair,Clothing,Kharadi,4,294,Medium,58,,27-10-2024,4584,464,0,3.9,Yes,2
BIZ3448,GlowUp Bakery,Grocery,Kothrud,4.2,498,Low,35,1028,01-04-2023,5245,243,249804,3.5,Yes,7
BIZ3449,BakersPoint Electronics,Auto Repair,Viman Nagar,4.2,901,Medium,,,12-03-2023,6512,741,0,,No,12
BIZ3450,Durga Bakery,Grocery,Hadapsar,3,744,Low,,,26-01-2024,8564,423,0,,Yes,5
BIZ3451,ChaiVilla Auto Repair,Cafe,Hinjewadi,3.5,679,High,24,1131,05-12-2023,3090,484,547404,2.4,No,20
BIZ3452,Kalyani Cafe,Restaurant,Hadapsar,3.2,1082,Low,32,,16-06-2023,5856,790,0,2,Yes,14
BIZ3453,SpiceHub Grocery,Bakery,Magarpatta,4.4,879,High,24,1959,02-12-2023,7987,346,677814,3.8,Yes,5
BIZ3454,SmartBuy Clothing,Grocery,Karve Nagar,4.6,684,Low,60,1899,28-05-2023,1901,762,1447038,2.4,No,23
BIZ3455,ChaiVilla Salon,Auto Repair,Camp,3.9,484,High,47,1069,03-01-2024,9755,189,202041,3.4,No,2
BIZ3456,FreshMart Auto Repair,Grocery,Viman Nagar,4,1086,High,37,448,30-09-2024,8369,670,300160,4.5,No,7
BIZ3457,FixIt Auto Repair,Restaurant,Sinhagad Road,4,732,High,,1231,07-10-2024,4685,320,393920,,No,11
BIZ3458,GlowUp Clothing,Cafe,Karve Nagar,4.5,1161,High,,,26-04-2024,7858,236,0,,Yes,14
BIZ3459,FixIt Restaurant,Restaurant,Aundh,2.6,851,Low,,802,27-08-2024,9808,746,598292,,No,16
BIZ3460,FixIt Auto Repair,Restaurant,Wakad,2.9,140,Medium,45,,28-08-2023,9077,677,0,3.9,Yes,14
BIZ3461,FixIt Cafe,Clothing,Yerwada,2.9,170,Low,,,15-05-2024,9319,420,0,,No,10
BIZ3462,BakersPoint Auto Repair,Electronics,Karve Nagar,3.4,1496,Medium,60,,18-05-2023,6695,561,0,4.8,Yes,3
BIZ3463,SmartBuy Restaurant,Clothing,Yerwada,4.3,1015,Medium,38,681,06-12-2024,6043,701,477381,5,Yes,8
BIZ3464,GlowUp Grocery,Auto Repair,Sinhagad Road,2.5,951,Medium,20,,13-08-2024,6136,655,0,3.5,Yes,23
BIZ3465,BakersPoint Electronics,Cafe,Kharadi,3.4,669,Medium,,,11-11-2023,3241,432,0,,Yes,5
BIZ3466,BakersPoint Clothing,Clothing,Magarpatta,3.9,1466,Low,,,24-11-2023,123,288,0,,Yes,24
BIZ3467,GlowUp Electronics,Restaurant,Viman Nagar,3.1,969,High,27,402,14-11-2023,9083,662,266124,2.6,No,3
BIZ3468,Durga Grocery,Electronics,Yerwada,3.9,66,Low,,,01-09-2024,4699,316,0,,Yes,23
BIZ3469,BakersPoint Auto Repair,Electronics,Yerwada,3.5,1227,Medium,,1241,13-09-2023,4938,380,471580,,No,13
BIZ3470,GlowUp Electronics,Bakery,Deccan,5,959,Low,,952,22-02-2023,9187,317,301784,,No,12
BIZ3471,GlowUp Bakery,Clothing,Karve Nagar,3.8,712,High,,1996,01-05-2023,5341,371,740516,,No,18
BIZ3472,Kalyani Auto Repair,Salon,Hadapsar,2.9,476,Medium,,288,19-05-2023,3379,276,79488,,No,17
BIZ3473,FixIt Grocery,Clothing,Pashan,2.9,872,Medium,,1890,29-05-2024,3260,489,924210,,No,21
BIZ3474,SpiceHub Salon,Cafe,Swargate,3.6,564,Medium,20,515,24-08-2024,3331,360,185400,3.5,No,18
BIZ3475,Kalyani Clothing,Salon,Yerwada,3.7,1026,Medium,,,10-07-2023,7181,473,0,,Yes,4
BIZ3476,Durga Auto Repair,Auto Repair,Yerwada,4.4,553,Medium,58,,28-05-2023,6685,474,0,4.5,No,3
BIZ3477,Tandoor Trails Electronics,Clothing,Baner,3.7,287,High,47,591,07-09-2024,7078,689,407199,2.7,No,17
BIZ3478,ChaiVilla Grocery,Grocery,Baner,3.9,486,Medium,40,877,03-11-2023,8022,611,535847,4.7,Yes,20
BIZ3479,FreshMart Salon,Salon,Camp,2.8,802,Medium,,,30-11-2023,4088,591,0,,Yes,3
BIZ3480,Kalyani Auto Repair,Grocery,Kharadi,3.3,817,Medium,34,1142,23-02-2023,6707,296,338032,2.3,No,6
BIZ3481,Durga Restaurant,Cafe,Camp,3.9,504,High,,1154,10-04-2023,3185,248,286192,,No,4
BIZ3482,SpiceHub Clothing,Auto Repair,Pashan,3,1372,Medium,,,08-07-2024,1087,735,0,,No,22
BIZ3483,FreshMart Grocery,Salon,Koregaon Park,3.8,828,Medium,28,1282,30-06-2024,9688,429,549978,4.6,No,9
BIZ3484,Durga Electronics,Clothing,Baner,2.7,1002,High,,,11-04-2024,8157,497,0,,No,8
BIZ3485,BakersPoint Bakery,Auto Repair,Wakad,3.2,743,Medium,,773,07-11-2023,7062,565,436745,,No,13
BIZ3486,ChaiVilla Clothing,Grocery,Camp,3.6,640,Low,,,12-10-2024,6615,702,0,,Yes,9
